epoch,loss,val_loss
0,1.8845236953269415,1.898675558784222
1,1.8924757118668205,1.883564014177615
2,1.9218011645148911,1.9025190936378729
3,1.8957065644398559,1.856185329579734
4,1.9126192827000208,1.9063285965662295
5,1.91683977675106,1.9384116738297514
6,1.8975453924590222,1.9065387539348715
7,1.919859713067537,1.8846539182460236
8,1.879157757017113,1.8443129053179315
9,1.8992009687517089,1.8651335555936108
10,1.9228714695733606,1.9012230088673603
11,1.8971821293174558,1.8606009860965718
12,1.889993625377613,1.8950297916564305
13,1.9476867370452404,1.8597598038920937
14,1.8768115370299676,1.9052810868357692
15,1.890576129457981,1.896376725826148
16,1.8969887653739623,1.8394193937753132
17,1.9089381822280498,1.8307699908965795
18,1.905489924665642,1.9182408167421374
19,1.9023383036544483,1.846588943593609
20,1.92705354975164,1.8745169565340631
21,1.8858004257459131,1.8637917534507136
22,1.903396933773498,1.8464513396842603
23,1.8944978769815481,1.8734373678999552
24,1.876293259439881,1.892293188604376
25,1.890963834662959,1.8469751077883882
26,1.9176621444380915,1.876215346344796
27,1.9119501394380316,1.8988154753798392
28,1.8920827831688691,1.8695140387032159
29,1.8898317743583,1.8358127633166121
30,1.8977521893733398,1.9047560323323205
31,1.8727160487535726,1.9102755112386074
32,1.9279014149247684,1.8537247781070516
33,1.8813882275728782,1.8667793126971646
34,1.8865614892818385,1.8433582574570204
35,1.9058856844871588,1.838876462236137
36,1.909899609561086,1.8382429257871569
37,1.8861507578933776,1.965068855292276
38,1.8898304773577785,1.8932297205728417
39,1.8851145185665628,1.8408240485335812
40,1.9477673554776744,1.8996502427935447
41,1.9300619203005265,1.887216008146458
42,1.8973399926606782,1.8602860257276728
43,1.9033994471982671,1.8300796189587154
44,1.887414214535079,1.8891569680794356
45,1.8763416397375665,1.8423397820981338
46,1.8933342610354968,1.8985270311617621
47,1.8877501520374416,1.8363153109238333
48,1.9250971849223826,1.8967116229806742
49,1.9125188899507324,1.8327004868069814
50,1.8990175835072975,1.8664462666081922
51,1.9224889483700118,1.858285874018807
52,1.9108879314568608,1.8617514979227114
53,1.9163880020505628,1.8796215126291103
54,1.8700952972609186,1.821517990304991
55,1.9351071269379514,1.870299079442576
56,1.9154207192139636,1.8393394220452022
57,1.9339950322708999,1.9127761134327352
58,1.9264583004773121,1.8914792897910386
59,1.908617986357985,1.8924534618647295
60,1.9150053732209118,1.9018983884519436
61,1.891465911575344,1.8541637536394
62,1.9019876698728184,1.8676077274884464
63,1.917853369146041,1.8810570080159283
64,1.8999824682193127,1.88250162487318
65,1.881315494122656,1.851685413244264
66,1.9015000432563511,1.8656022706879183
67,1.920680020919141,1.873094758530815
68,1.9084680172856971,1.8306725817853056
69,1.8807387995133227,1.9050058264522527
70,1.8709145420805007,1.8960942423804297
71,1.895065207629882,1.8863190870909323
72,1.9303045903454137,1.8711692840230967
73,1.9101671894430288,1.9053759380688056
74,1.9197834004661154,1.9092579662853122
75,1.9104166972621444,1.8823094795225535
76,1.889378125053788,1.8706754327258512
77,1.9247642866501107,1.8773762718430695
78,1.8998529437875944,1.9166603682353076
79,1.8704384641733818,1.8688025800073658
80,1.8716501840874582,1.871357871177145
81,1.9044472609038676,1.8713096236358442
82,1.9135761441761794,1.8824477307524359
83,1.8833373633019337,1.8572526554773827
84,1.9016655271773675,1.870820159103092
85,1.8882824759804286,1.9202711999955144
86,1.8905441416695918,1.924291306436269
87,1.9068113767510504,1.828766175222051
88,1.8732847406914004,1.9033275815786217
89,1.9181954195543167,1.8836140208700463
90,1.9317914175788806,1.8750773376749232
91,1.9361309341769437,1.88214105952043
92,1.9286275685247147,1.9042010192803833
93,1.9125371166073177,1.8810185582538081
94,1.8995202758099172,1.8576855309447453
95,1.9069725609641761,1.8171797483149974
96,1.8849986841143804,1.881589184785962
97,1.9317396084646257,1.8639807608864851
98,1.897521164028615,1.837039578004782
99,1.923741916033027,1.867318511139474
100,1.8829964648576485,1.8775550905140317
101,1.8789293192535736,1.8819921244170066
102,1.8647207064953206,1.8648863799334923
103,1.8852398489681645,1.8498249480489162
104,1.8767948164134562,1.9288662363332587
105,1.9063254983099622,1.883513944393191
106,1.919066317164734,1.924281746483588
107,1.9255607350940698,1.8839404617317907
108,1.8663698239615556,1.845289167882291
