epoch,loss,val_loss
0,8.590319943560445,26.03049046945683
1,8.483191888732232,18.020627469300628
2,9.10030554877701,22.878278212626796
3,8.563350962427359,21.234359270428463
4,8.387501687104946,27.247018065242102
5,8.498228094022569,34.89265612282365
6,8.470684745849304,8.951401617383468
7,8.419714536242289,38.236964937626745
8,8.46223043934675,37.24843846411967
9,8.464657015961128,18.703559583010033
10,8.602866561251277,39.884145372424854
11,8.344535937657051,23.73153833565733
12,8.555819992240558,33.41182716261221
13,9.194363265618357,33.20287261924009
14,8.482574389167116,22.26832832634794
15,9.351544054664094,28.784147767500833
16,8.42460557230752,21.458637927000083
17,8.405849298747633,29.528260919686744
18,8.370518643006005,23.267610086928876
19,8.687086789019238,30.095007111415185
20,8.496210603879938,9.25790224728564
21,8.494871153049406,31.625717089441224
22,8.637077995690095,40.53895185186711
23,8.457157304647984,23.62184862799314
24,9.07955872718602,11.239577314525603
25,9.102530848684244,26.37329325758753
26,8.500550165409425,23.982860717088062
27,8.613797093320448,32.514410282443755
28,8.876050560812471,32.29953130444601
29,8.97977404338437,27.568580049569302
30,8.409295884788765,26.341666894306265
31,8.42909135353296,32.609872780964864
32,8.530656781773883,30.525823062263417
33,8.447984611542301,22.75059839302861
34,8.672141962393882,28.431918169927584
35,8.463796588872283,28.321543251633017
36,8.55616799573111,27.122913391239813
37,8.598429247627696,24.105166300226394
38,8.343395683051304,24.986732334261518
39,8.455675223402428,35.200866215709084
40,8.478427591645158,8.675426537893571
41,8.481583993552306,27.676160654050037
42,8.639651190691724,33.6005408994746
43,8.550377916663013,24.44163837352132
44,8.498952705389657,35.73259393800424
45,8.551873306414235,24.282017154500842
46,8.9102363152135,19.909003287901314
47,8.39451582635698,26.22908064136339
48,8.693446970674472,20.757654949246554
49,8.281601824684524,29.457672510264892
50,8.467551823361456,34.39547067686531
51,8.424323414105567,21.152187876311302
52,8.41803183684478,30.198333494463682
53,8.626227908115041,23.064603864152968
54,8.470705180113423,20.260403485581122
55,8.387500835744948,15.953444440531445
56,8.41953711024217,26.80444108289666
57,8.376925406655484,29.250194711224694
58,8.385073323092696,22.380877368569816
59,8.479502417448934,23.874781701131695
60,8.495099602395277,20.68029488501508
61,9.037921510224693,27.588811753048862
62,8.45951325498833,25.77083467166535
63,8.336981852678669,32.45185215765406
64,8.545207505630414,18.435451834562418
65,8.341649380881272,43.00479262894769
66,8.73776936712904,36.40812356486225
67,8.459764079701587,27.673353374812685
68,8.349440163128996,18.70473165875366
69,8.533981170304745,21.777166067220453
70,8.46327499098709,16.77404238793211
71,8.538844418128479,33.274236564861944
72,8.3280255696898,21.517625858388932
73,8.434099960627268,19.549789790921007
74,8.51020385903899,25.302633137079763
75,8.961595166448927,32.10038010678864
76,8.41583059590554,22.202085428887866
77,8.45527582210949,24.384389744157502
78,8.316451088828716,20.252186881555758
79,8.712267179817502,31.152466621013403
80,8.339754788110275,28.127558641960103
81,8.466595058448224,24.39518400847814
82,8.340820260738187,26.268376931487623
83,8.558257310084175,26.65078578753577
84,8.453177831014939,24.333869086673577
85,8.545057235987528,31.06598438796081
86,8.456027007676724,22.733692911856018
87,8.629737737945874,21.9773680810598
88,8.336804098060774,35.770328983408376
89,8.653787608130779,31.138440999402338
90,8.356763684012545,25.70275107416102
